trade_date,CU.SHF,AL.SHF
20100104,0.0,0.0
20100105,0.0,0.0
20100106,0.0,0.0
20100107,0.0,0.0
20100108,0.0,0.0
20100111,0.0,0.0
20100112,0.0,0.0
20100113,0.0,0.0
20100114,0.0,0.0
20100115,0.0,0.0
20100118,0.0,0.0
20100119,0.0,0.0
20100120,0.0,0.0
20100121,0.0,0.0
20100122,0.0,0.0
20100125,0.0,0.0
20100126,0.0,0.0
20100127,0.0,0.0
20100128,0.0,0.0
20100129,0.0,0.0
20100201,0.0,0.0
20100202,0.0,0.0
20100203,0.0,0.0
20100204,0.0,0.0
20100205,0.0,0.0
20100208,0.0,0.0
20100209,0.0,0.0
20100210,0.0,0.0
20100211,0.0,0.0
20100212,0.0,0.0
20100222,0.0,0.0
20100223,0.0,0.0
20100224,0.0,0.0
20100225,0.0,0.0
20100226,0.0,0.0
20100301,0.0,0.0
20100302,0.0,0.0
20100303,0.0,0.0
20100304,0.0,0.0
20100305,0.0,0.0
20100308,0.0,0.0
20100309,0.0,0.0
20100310,0.0,0.0
20100311,0.0,0.0
20100312,0.0,0.0
20100315,0.0,0.0
20100316,0.0,0.0
20100317,0.0,0.0
20100318,0.0,0.0
20100319,0.0,0.0
20100322,0.0,0.0
20100323,0.0,0.0
20100324,0.0,0.0
20100325,0.0,0.0
20100326,0.0,0.0
20100329,0.0,0.0
20100330,0.0,0.0
20100331,0.0,0.0
20100401,0.0,0.0
20100402,0.0,0.0
20100406,6.188219379407888e-07,2.247816677418324e-06
20100407,1.1246641003860808e-06,4.118600311511778e-06
20100408,1.512970895397673e-06,5.656789742608108e-06
20100409,1.879913950350377e-06,6.980944498742527e-06
20100412,2.176245847507301e-06,7.911518868065976e-06
20100413,2.4556794828481815e-06,8.84413131217325e-06
20100414,2.680506620844271e-06,9.605579911446866e-06
20100415,2.9001250420423084e-06,1.0236321266669761e-05
20100416,3.076566664374855e-06,1.08310613694053e-05
20100419,3.090927332488291e-06,1.084282327887037e-05
20100420,3.1020370115384387e-06,1.0882727756792104e-05
20100421,3.1016698659234935e-06,1.0919440048201816e-05
20100422,3.0961265626564907e-06,1.0894149178012243e-05
20100423,3.09201890195604e-06,1.0916221903245423e-05
20100426,3.0966559044942654e-06,1.101350203756669e-05
20100427,3.1781106964086713e-06,1.1081313730319314e-05
20100428,3.1578173389551187e-06,1.090721871824933e-05
20100429,3.1387714803974035e-06,1.0764224951914022e-05
20100430,3.1309180741280562e-06,1.0623014068249652e-05
20100504,3.127958287255943e-06,1.0542313903993763e-05
20100505,3.1172010670050307e-06,1.0562128705265907e-05
20100506,3.107406006213499e-06,1.0622632124420346e-05
20100507,3.07624931622066e-06,1.0650686536780569e-05
20100510,2.969580383164866e-06,1.0705991038933047e-05
20100511,2.867767837870629e-06,1.0890410674505064e-05
20100512,2.775521603618114e-06,1.1149236428867653e-05
20100513,2.6899861725924037e-06,1.1490226899881908e-05
