trade_date,AU.SHF,AG.SHF
20100104,0.0,
20100105,0.0,
20100106,0.0,
20100107,0.0,
20100108,0.0,
20100111,0.0,
20100112,0.0,
20100113,0.0,
20100114,0.0,
20100115,0.0,
20100118,0.0,
20100119,0.0,
20100120,0.0,
20100121,0.0,
20100122,0.0,
20100125,0.0,
20100126,0.0,
20100127,0.0,
20100128,0.0,
20100129,0.0,
20100201,0.0,
20100202,0.0,
20100203,0.0,
20100204,0.0,
20100205,0.0,
20100208,0.0,
20100209,0.0,
20100210,0.0,
20100211,0.0,
20100212,0.0,
20100222,0.19249469834343078,
20100223,0.3364120599195595,
20100224,0.45295803534699164,
20100225,0.549809282460267,
20100226,0.6346670298321769,
20100301,0.6909213449677194,
20100302,0.7390530119260484,
20100303,0.7677688508437107,
20100304,0.7923590690622776,
20100305,0.8149382724037468,
20100308,0.8335749246949661,
20100309,0.8554735941278152,
20100310,0.8754658620850769,
20100311,0.8894830629719052,
20100312,0.9480599686392567,
20100315,0.9915007040550498,
20100316,1.026139253958869,
20100317,1.0512530092639742,
20100318,1.0673014027542091,
20100319,1.0800292092090131,
20100322,1.1165897675013812,
20100323,1.1362932071202958,
20100324,1.1536863940305515,
20100325,1.1712625363557043,
20100326,1.1567688278191552,
20100329,1.1435340774695555,
20100330,1.1315264164598837,
20100331,1.1469604978963062,
20100401,1.1588968008271605,
20100402,1.1620250289243212,
20100406,1.1406931548243588,
20100407,1.1356398757619208,
20100408,1.128105113597827,
20100409,1.1331898869503032,
20100412,1.124322106050444,
20100413,1.1193502924457697,
20100414,1.1162856522035545,
20100415,1.1175427151290924,
20100416,1.1241978847767933,
20100419,1.1123262586876483,
20100420,1.1253170788990048,
20100421,1.1246603911418245,
20100422,1.124653738630229,
20100423,1.120774230140616,
20100426,1.1136846892154553,
20100427,1.1066486421996262,
20100428,1.0979453098278904,
20100429,1.0837434411675126,
20100430,1.0691766875621964,
20100504,1.060712373541503,
20100505,1.0364207328125081,
20100506,1.0191248711564451,
20100507,0.9958853712176711,
20100510,0.9728390175433781,
20100511,0.9524747479622481,
20100512,0.9374531732302245,
20100513,0.9254477268774747,
20100514,0.9139280638655986,
20100517,0.9048996112903369,
