trade_date,AU.SHF,AG.SHF
20100104,0.0,
20100105,0.0,
20100106,0.0,
20100107,0.0,
20100108,0.0,
20100111,0.0,
20100112,0.0,
20100113,0.0,
20100114,0.0,
20100115,0.0,
20100118,0.0,
20100119,0.0,
20100120,0.0,
20100121,0.0,
20100122,0.0,
20100125,0.0,
20100126,0.0,
20100127,0.0,
20100128,0.0,
20100129,0.0,
20100201,0.0,
20100202,0.0,
20100203,0.0,
20100204,0.0,
20100205,0.0,
20100208,0.0,
20100209,0.0,
20100210,0.0,
20100211,0.0,
20100212,0.0,
20100222,0.0,
20100223,0.0,
20100224,0.0,
20100225,0.0,
20100226,0.0,
20100301,0.0,
20100302,0.0,
20100303,0.0,
20100304,0.0,
20100305,0.0,
20100308,0.0,
20100309,0.0,
20100310,0.0,
20100311,0.0,
20100312,0.0,
20100315,0.0,
20100316,0.0,
20100317,0.0,
20100318,0.0,
20100319,0.0,
20100322,16.404492812885817,
20100323,17.88853211654858,
20100324,2.5446903869446698,
20100325,-28.106835684302713,
20100326,-38.32059082356502,
20100329,-24.70090072448466,
20100330,4.278816489125726,
20100331,15.765599855670139,
20100401,46.74425711573932,
20100402,95.6551024725783,
20100406,147.41921503703864,
20100407,211.0489949967251,
20100408,273.08809109659575,
20100409,338.0478897467479,
20100412,381.38004874911405,
20100413,390.18728868393026,
20100414,402.84484994041213,
20100415,400.9354554506169,
20100416,399.30403994535925,
20100419,366.76952665830487,
20100420,351.2519707120336,
20100421,343.3778233376311,
20100422,324.7136552749499,
20100423,298.95190577721723,
20100426,279.6566046070522,
20100427,253.6079875853064,
20100428,237.5145073049634,
20100429,228.5211351959748,
20100430,225.2675073302389,
20100504,228.43795400781747,
20100505,219.73152598632964,
20100506,219.4071172062837,
20100507,217.28584556376242,
20100510,203.65700882916616,
20100511,197.0850252564829,
20100512,197.41189336566705,
20100513,201.46399556188106,
20100514,208.6733904828918,
20100517,221.11496341913866,
20100518,219.80578442822983,
20100519,204.61175431857814,
20100520,179.94207720370719,
20100521,149.89601737545564,
20100524,130.2427595631179,
20100525,107.28445763622754,
20100526,93.42387635868167,
20100527,87.32074760859598,
20100528,87.31390454868082,
20100531,82.81685735869613,
