trade_date,M.DCE,Y.DCE,P.DCE,OI.ZCE,RM.ZCE
20100104,0.0,0.0,0.0,,
20100105,0.0,0.0,0.0,,
20100106,0.0,0.0,0.0,,
20100107,0.0,0.0,0.0,,
20100108,0.0,0.0,0.0,,
20100111,0.0,0.0,0.0,,
20100112,0.0,0.0,0.0,,
20100113,0.0,0.0,0.0,,
20100114,0.0,0.0,0.0,,
20100115,0.0,0.0,0.0,,
20100118,0.0,0.0,0.0,,
20100119,0.0,0.0,0.0,,
20100120,0.0,0.0,0.0,,
20100121,0.0,0.0,0.0,,
20100122,0.0,0.0,0.0,,
20100125,0.0,0.0,0.0,,
20100126,0.0,0.0,0.0,,
20100127,0.0,0.0,0.0,,
20100128,0.0,0.0,0.0,,
20100129,0.0,0.0,0.0,,
20100201,0.0,0.0,0.0,,
20100202,0.0,0.0,0.0,,
20100203,0.0,0.0,0.0,,
20100204,0.0,0.0,0.0,,
20100205,0.0,0.0,0.0,,
20100208,0.0,0.0,0.0,,
20100209,0.0,0.0,0.0,,
20100210,0.0,0.0,0.0,,
20100211,0.0,0.0,0.0,,
20100212,-11.409437718727604,-13.681251845926713,-11.511825527937273,,
20100222,-13.045921231702922,-19.28337309350598,-12.668719493964295,,
20100223,1.322432143197317,-22.49604405284422,-14.515586673603416,,
20100224,2.7794696807098886,-29.130416372100434,-18.715081289606285,,
20100225,6.722858527296046,-28.859175280514464,-19.58932992888783,,
20100226,2.8398240170173845,-33.24940637771831,-22.655694457498534,,
20100301,8.151055591461363,-32.62500470877509,-23.52196948702018,,
20100302,6.8439168240013775,-31.802281225274527,-21.66200602147297,,
20100303,3.711712458553528,-31.36354024486159,-21.647557735524455,,
20100304,9.622550364492398,-31.158667209350984,-22.8862594715239,,
20100305,9.088147727646287,-29.044050225232482,-14.730341828615943,,
20100308,5.819428971440519,-28.0129395723374,-11.56543086621682,,
20100309,6.354372567189861,-22.06875635154055,0.15943662438203932,,
20100310,-1.7751389549899128,-19.74999903131105,0.886134974614618,,
