trade_date,M.DCE,Y.DCE,P.DCE,OI.ZCE,RM.ZCE
20100104,0.0,0.0,0.0,,
20100105,0.0,0.0,0.0,,
20100106,0.0,0.0,0.0,,
20100107,0.0,0.0,0.0,,
20100108,0.0,0.0,0.0,,
20100111,0.0,0.0,0.0,,
20100112,0.0,0.0,0.0,,
20100113,0.0,0.0,0.0,,
20100114,0.0,0.0,0.0,,
20100115,0.0,0.0,0.0,,
20100118,0.0,0.0,0.0,,
20100119,0.0,0.0,0.0,,
20100120,0.0,0.0,0.0,,
20100121,0.0,0.0,0.0,,
20100122,0.0,0.0,0.0,,
20100125,0.0,0.0,0.0,,
20100126,0.0,0.0,0.0,,
20100127,0.0,0.0,0.0,,
20100128,0.0,0.0,0.0,,
20100129,0.0,0.0,0.0,,
20100201,0.0,0.0,0.0,,
20100202,0.0,0.0,0.0,,
20100203,0.0,0.0,0.0,,
20100204,0.0,0.0,0.0,,
20100205,0.0,0.0,0.0,,
20100208,0.0,0.0,0.0,,
20100209,0.0,0.0,0.0,,
20100210,0.0,0.0,0.0,,
20100211,0.0,0.0,0.0,,
20100212,0.0,0.0,0.0,,
20100222,-17.340699795896924,-18.456851383379167,-14.688868478208976,,
20100223,-30.01316186983408,-33.106333430553256,-26.41464761953646,,
20100224,-40.890083842499095,-46.104397708658084,-37.07846022006782,,
20100225,-49.72015868338421,-57.086262524693325,-46.31871087095671,,
20100226,-56.90152285237443,-66.01317240645396,-53.779675332632706,,
20100301,-62.169297476793915,-73.16220920034978,-59.692310375486656,,
20100302,-66.4124833415027,-79.9505372126915,-65.43460202342555,,
20100303,-69.87461414046363,-45.169634230539145,-37.1976160685022,,
20100304,-72.59496808376274,-57.25196342002282,-46.375870294631994,,
20100305,-74.93505705931949,-26.325067910256582,-22.565214070700826,,
20100308,-78.87860090766983,0.5095496438067985,-2.2176140413342007,,
20100309,-82.52553392201378,22.533895340304237,14.381858687151517,,
20100310,-86.5674393650656,43.72344301509882,29.371535179830698,,
