trade_date,M.DCE,Y.DCE,P.DCE,OI.ZCE,RM.ZCE
20100104,0.0,0.0,0.0,,
20100105,0.0,0.0,0.0,,
20100106,0.0,0.0,0.0,,
20100107,0.0,0.0,0.0,,
20100108,0.0,0.0,0.0,,
20100111,0.0,0.0,0.0,,
20100112,0.0,0.0,0.0,,
20100113,0.0,0.0,0.0,,
20100114,0.0,0.0,0.0,,
20100115,0.0,0.0,0.0,,
20100118,0.0,0.0,0.0,,
20100119,0.0,0.0,0.0,,
20100120,0.0,0.0,0.0,,
20100121,0.0,0.0,0.0,,
20100122,0.0,0.0,0.0,,
20100125,0.0,0.0,0.0,,
20100126,0.0,0.0,0.0,,
20100127,0.0,0.0,0.0,,
20100128,0.0,0.0,0.0,,
20100129,0.0,0.0,0.0,,
20100201,0.0,0.0,0.0,,
20100202,0.0,0.0,0.0,,
20100203,0.0,0.0,0.0,,
20100204,0.0,0.0,0.0,,
20100205,0.0,0.0,0.0,,
20100208,0.0,0.0,0.0,,
20100209,0.0,0.0,0.0,,
20100210,0.0,0.0,0.0,,
20100211,0.0,0.0,0.0,,
20100212,0.0,0.0,0.0,,
20100222,-2.5316605552507068,-3.9490365245899093,0.8310186426424927,,
20100223,-3.1848379122607473,-6.082350792104117,1.3077967874147878,,
20100224,-4.147368172145222,-8.767515322115882,0.5220044154633724,,
20100225,-4.2027625728615225,-8.99337895474891,1.9362417269069745,,
20100226,-4.335675123573101,-9.547131494775014,5.003780695674913,,
20100301,-3.980738230695657,-10.0107933069744,7.006954912519063,,
20100302,-4.348010360260317,-11.401984059822132,6.28134093570311,,
20100303,-4.106809379243298,-11.237342943020314,7.730965209577319,,
20100304,-3.451560667711118,-12.288141712676305,8.712421013252047,,
20100305,-2.3732852348058526,-13.86710418499702,12.180040042053085,,
20100308,-1.6562716060790783,-15.232561902580079,11.265020509965654,,
20100309,-0.5095959857035371,-18.00818131414965,14.701385082039117,,
20100310,0.0228416196213991,-22.04770914030106,18.076930125633517,,
