trade_date,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20100104,0.0,,,,
20100105,0.0,,,,
20100106,0.0,,,,
20100107,0.0,,,,
20100108,0.0,,,,
20100111,0.0,,,,
20100112,0.0,,,,
20100113,0.0,,,,
20100114,0.0,,,,
20100115,0.0,,,,
20100118,0.0,,,,
20100119,0.0,,,,
20100120,0.0,,,,
20100121,0.0,,,,
20100122,0.0,,,,
20100125,0.0,,,,
20100126,0.0,,,,
20100127,0.0,,,,
20100128,0.0,,,,
20100129,0.3064712385090703,,,,
20100201,0.5566867213418204,,,,
20100202,0.7543245044968488,,,,
20100203,0.9155727301977082,,,,
20100204,1.0458113915612723,,,,
20100205,1.1418636375145605,,,,
20100208,1.227154326922397,,,,
20100209,1.2875586363373213,,,,
20100210,1.322798993093277,,,,
20100211,1.3455478571358592,,,,
20100212,1.3515840965674786,,,,
20100222,1.3679501474008247,,,,
20100223,1.3762806883860965,,,,
20100224,1.3829393815611155,,,,
20100225,1.3930041375177067,,,,
20100226,1.4007909439862034,,,,
20100301,1.4147041907416225,,,,
20100302,1.4268605015954128,,,,
20100303,1.4439675670064351,,,,
20100304,1.45039330446465,,,,
20100305,1.450217817901692,,,,
20100308,1.4450066031068516,,,,
20100309,1.4824437329610718,,,,
20100310,1.5110807126523451,,,,
20100311,1.5628965421904517,,,,
20100312,1.5999567736786764,,,,
20100315,1.632408782543078,,,,
20100316,1.6090677153831117,,,,
20100317,1.5979657917794718,,,,
20100318,1.587559377158906,,,,
20100319,1.5895776775777348,,,,
20100322,1.5832319332633011,,,,
20100323,1.5762343653794453,,,,
20100324,1.568887651798733,,,,
20100325,1.568907694745861,,,,
20100326,1.571634020799828,,,,
20100329,1.5658383902515016,,,,
20100330,1.5765337923910299,,,,
20100331,1.5841041184270481,,,,
20100401,1.5946373369477742,,,,
20100402,1.5990322317307089,,,,
20100406,1.5939391196412918,,,,
20100407,1.582010995733541,,,,
20100408,1.562860798621402,,,,
20100409,1.5349434898182392,,,,
20100412,1.5115183760179778,,,,
20100413,1.4908087130361596,,,,
20100414,1.536541242768713,,,,
20100415,1.5533912856467431,,,,
20100416,1.5750539439323297,,,,
