trade_date,ZN.SHF,PB.SHF,NI.SHF,SN.SHF,AO.SHF,AD.SHF
20100104,0.0,,,,,
20100105,0.0,,,,,
20100106,254.74317777085002,,,,,
20100107,298.4272826560452,,,,,
20100108,283.63929407950843,,,,,
20100111,223.616699732499,,,,,
20100112,207.64082770308005,,,,,
20100113,223.99394494075932,,,,,
20100114,229.242314683081,,,,,
20100115,252.50142389753003,,,,,
20100118,271.6160588221618,,,,,
20100119,270.0962671740325,,,,,
20100120,263.20722544518236,,,,,
20100121,278.75046702381763,,,,,
20100122,316.1150284665786,,,,,
20100125,347.5517216956746,,,,,
20100126,386.92153725907934,,,,,
20100127,421.0137937606452,,,,,
20100128,471.6777477584571,,,,,
20100129,540.3269909806942,,,,,
20100201,615.0187228203187,,,,,
20100202,677.7928899659195,,,,,
20100203,697.4588211759117,,,,,
20100204,714.1219523655491,,,,,
20100205,739.9555067369021,,,,,
20100208,761.5094062079019,,,,,
20100209,782.3332664125978,,,,,
20100210,785.951103209294,,,,,
20100211,777.6725553113841,,,,,
20100212,754.5584656451417,,,,,
20100222,712.0327180470846,,,,,
20100223,684.8815047210195,,,,,
20100224,671.9897990432465,,,,,
20100225,662.1607412860823,,,,,
20100226,664.462710441952,,,,,
20100301,647.8507772427629,,,,,
20100302,636.9319453146484,,,,,
20100303,625.0785564319336,,,,,
20100304,619.7740271861575,,,,,
20100305,633.4506312959019,,,,,
20100308,615.7976413200543,,,,,
20100309,590.0476940752051,,,,,
20100310,571.2068640838711,,,,,
20100311,532.0082946320499,,,,,
20100312,505.37212676276965,,,,,
20100315,470.70505790150213,,,,,
20100316,455.72653567340353,,,,,
20100317,405.8165079693082,,,,,
20100318,363.741158104549,,,,,
20100319,327.9496312974143,,,,,
20100322,311.5809808516906,,,,,
20100323,296.96498270453014,,,,,
20100324,297.62422104376134,,,,,
20100325,307.2018896172644,,,,,
20100326,304.6022498375528,,,,,
20100329,282.80923736404446,,,,,
20100330,267.01765363998476,,,,,
20100331,252.99071935959677,,,,,
20100401,238.0548280049077,,,,,
20100402,207.80025329745476,,,,,
20100406,181.40611347136436,,,,,
20100407,161.13105887023886,,,,,
20100408,161.05341987214905,,,,,
