trade_date,ZN.SHF,PB.SHF,NI.SHF,SN.SHF,AO.SHF,AD.SHF
20100104,0.0,,,,,
20100105,0.0,,,,,
20100106,0.0,,,,,
20100107,0.0,,,,,
20100108,0.0,,,,,
20100111,0.0,,,,,
20100112,0.0,,,,,
20100113,0.0,,,,,
20100114,0.0,,,,,
20100115,0.0,,,,,
20100118,0.0,,,,,
20100119,0.0,,,,,
20100120,0.0,,,,,
20100121,0.0,,,,,
20100122,0.0,,,,,
20100125,0.0,,,,,
20100126,0.0,,,,,
20100127,0.0,,,,,
20100128,0.0,,,,,
20100129,0.0,,,,,
20100201,0.0,,,,,
20100202,0.0,,,,,
20100203,0.0,,,,,
20100204,0.0,,,,,
20100205,0.0,,,,,
20100208,0.0,,,,,
20100209,0.0,,,,,
20100210,0.0,,,,,
20100211,0.0,,,,,
20100212,0.0,,,,,
20100222,4.978253136189276,,,,,
20100223,8.956493681137632,,,,,
20100224,11.93183260640017,,,,,
20100225,14.332530642537762,,,,,
20100226,16.847636468483053,,,,,
20100301,18.656344544153725,,,,,
20100302,19.861648419471184,,,,,
20100303,21.458032327505922,,,,,
20100304,23.16966266144143,,,,,
20100305,25.649546494651446,,,,,
20100308,27.89577388548541,,,,,
20100309,29.29009759019414,,,,,
20100310,31.63772368127435,,,,,
20100311,33.28383220871853,,,,,
20100312,36.26918617523866,,,,,
20100315,37.47347011144594,,,,,
20100316,39.097272215550085,,,,,
20100317,40.75634846551099,,,,,
20100318,24.010027089351542,,,,,
20100319,11.475384529868082,,,,,
20100322,0.7959119860209584,,,,,
20100323,-7.854165362085234,,,,,
20100324,-16.2027218580498,,,,,
20100325,-22.44812322885285,,,,,
20100326,-26.528800006295533,,,,,
20100329,-29.61866688997961,,,,,
20100330,-33.483226559437306,,,,,
20100331,-37.29148151168123,,,,,
20100401,-39.90009147111026,,,,,
20100402,-42.3905357213802,,,,,
20100406,-45.988870223896264,,,,,
20100407,-48.88753658865797,,,,,
20100408,-50.85043283255004,,,,,
20100409,-52.706109819483224,,,,,
20100412,-54.0899204560548,,,,,
20100413,-57.50076444887148,,,,,
20100414,-58.62535846354808,,,,,
20100415,-60.441615056001254,,,,,
20100416,-62.32772613371428,,,,,
