trade_date,M.DCE,Y.DCE,P.DCE,OI.ZCE,RM.ZCE
20100104,0.0,0.0,0.0,,
20100105,0.0,0.0,0.0,,
20100106,0.0,0.0,0.0,,
20100107,0.0,0.0,0.0,,
20100108,0.0,0.0,0.0,,
20100111,0.0,0.0,0.0,,
20100112,0.0,0.0,0.0,,
20100113,0.0,0.0,0.0,,
20100114,0.0,0.0,0.0,,
20100115,0.0,0.0,0.0,,
20100118,0.0,0.0,0.0,,
20100119,0.0,0.0,0.0,,
20100120,0.0,0.0,0.0,,
20100121,0.0,0.0,0.0,,
20100122,0.0,0.0,0.0,,
20100125,0.0,0.0,0.0,,
20100126,0.0,0.0,0.0,,
20100127,0.0,0.0,0.0,,
20100128,0.0,0.0,0.0,,
20100129,-17.6430991557847,-15.819454861433442,-12.871782076660145,,
20100201,-30.95261968986133,-28.909120410777046,-23.513742218439724,,
20100202,-41.80913923957395,-39.58561486616942,-32.29888586495978,,
20100203,-49.731657501232135,-46.78611027514085,-38.23791615574702,,
20100204,-57.16103338027543,-54.21787142269061,-44.24188137681049,,
20100205,-63.00984137505464,-60.60795198989171,-49.21060334789997,,
20100208,-67.62710369548849,-65.45816253200766,-53.123179161243065,,
20100209,-71.46485343095515,-69.50399666720354,-56.50584913558746,,
20100210,-77.51528376193558,-76.14856214273735,-61.78480849091236,,
20100211,-81.38307145778657,-43.0859118598978,-34.500226117182464,,
20100212,-84.59969741699078,-15.92234426150407,-12.175602247550309,,
20100222,-86.51282592641218,5.438100262774724,4.733604805913768,,
20100223,-54.91192032469316,22.46039241605456,18.273839883278285,,
20100224,-28.563321710045813,37.397937383134874,30.420747249752083,,
20100225,-7.08478505475212,49.96537356302109,40.87346297137998,,
20100226,10.438511573192175,60.188715548100305,49.32579160479578,,
20100301,24.163313294607594,68.39789864160653,56.0491062471027,,
20100302,35.322838660985205,76.05323720569969,62.454389188859864,,
20100303,44.441754654735874,82.44913127154602,67.42187304749196,,
