trade_date,AU.SHF,AG.SHF
20100104,0.0,
20100105,0.0,
20100106,0.0,
20100107,0.0,
20100108,0.0,
20100111,0.0,
20100112,0.0,
20100113,0.0,
20100114,0.0,
20100115,0.0,
20100118,0.0,
20100119,0.0,
20100120,0.0,
20100121,0.0,
20100122,0.0,
20100125,0.0,
20100126,0.0,
20100127,0.0,
20100128,0.0,
20100129,0.0,
20100201,0.0,
20100202,0.0,
20100203,0.0,
20100204,0.0,
20100205,0.0,
20100208,0.0,
20100209,0.0,
20100210,0.0,
20100211,0.0,
20100212,0.0,
20100222,-0.019248152495713284,
20100223,-0.02904798486436151,
20100224,-0.036928783307424516,
20100225,-0.03317990690713063,
20100226,-0.0322024028538719,
20100301,-0.022750660765273097,
20100302,-0.016074122254729713,
20100303,-0.02538081825950543,
20100304,-0.02729181506314258,
20100305,-0.025136283833642515,
20100308,-0.02658023812356513,
20100309,-0.02261487988296014,
20100310,-0.01183889216540027,
20100311,-0.005241502869076853,
20100312,-0.011960325769273746,
20100315,-0.016508995678433808,
20100316,-0.01184959341882075,
20100317,-0.008645378540656746,
20100318,-0.007439019721108739,
20100319,-0.0089746397567174,
20100322,0.006549083868963043,
20100323,0.03244934796332709,
20100324,0.05704353395744205,
20100325,0.07932531673505747,
20100326,0.07470571196542683,
20100329,0.0698930831749862,
20100330,0.060690962047757376,
20100331,0.059544393318868044,
20100401,0.04846240247940052,
20100402,0.03594226763398025,
20100406,0.05212888031306526,
20100407,0.05688427042300289,
20100408,0.04923584887576197,
20100409,0.04881740025765307,
20100412,0.04346394252915784,
20100413,0.05496412655016774,
20100414,0.06814671542191597,
20100415,0.09006521530548654,
20100416,0.10979582770488273,
20100419,0.12597810395573006,
20100420,0.13642907199448884,
20100421,0.13759259315848407,
20100422,0.13328332404819845,
20100423,0.12416868131588671,
20100426,0.10621359162842915,
20100427,0.08212893329526161,
20100428,0.05039797425363583,
20100429,0.033330700964636396,
20100430,0.008099108320941583,
20100504,-0.020777582518881347,
20100505,-0.051830815006792395,
20100506,-0.07814513766019662,
20100507,-0.10494996893798027,
20100510,-0.13596911085757038,
20100511,-0.16474332034276434,
20100512,-0.19328049382610543,
20100513,-0.22066113857420658,
