trade_date,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20100104,0.0,,,,
20100105,0.0,,,,
20100106,0.0,,,,
20100107,0.0,,,,
20100108,0.0,,,,
20100111,0.0,,,,
20100112,0.0,,,,
20100113,0.0,,,,
20100114,0.0,,,,
20100115,0.0,,,,
20100118,0.0,,,,
20100119,0.0,,,,
20100120,0.0,,,,
20100121,0.0,,,,
20100122,0.0,,,,
20100125,0.0,,,,
20100126,0.0,,,,
20100127,0.0,,,,
20100128,0.0,,,,
20100129,0.0,,,,
20100201,0.0,,,,
20100202,0.0,,,,
20100203,0.0,,,,
20100204,0.0,,,,
20100205,0.0,,,,
20100208,0.0,,,,
20100209,0.0,,,,
20100210,0.0,,,,
20100211,0.0,,,,
20100212,0.0,,,,
20100222,0.0,,,,
20100223,0.0,,,,
20100224,0.0,,,,
20100225,0.0,,,,
20100226,0.0,,,,
20100301,0.0,,,,
20100302,0.0,,,,
20100303,0.0,,,,
20100304,0.0,,,,
20100305,0.0,,,,
20100308,-15.247358240687422,,,,
20100309,-32.49774266118747,,,,
20100310,-46.812272879430886,,,,
20100311,-60.00300094947829,,,,
20100312,-72.38295778614872,,,,
20100315,-84.13752137731119,,,,
20100316,-77.76538293550348,,,,
20100317,-72.56363179462974,,,,
20100318,-66.79799022336587,,,,
20100319,-64.74410984352187,,,,
20100322,-63.260387509659516,,,,
20100323,-61.7553656056316,,,,
20100324,-62.16603874438247,,,,
20100325,-64.39248344131255,,,,
20100326,-67.85473694746182,,,,
20100329,-71.8730531041686,,,,
20100330,-74.44869190139694,,,,
20100331,-76.13558919310265,,,,
20100401,-78.65020678290227,,,,
20100402,-81.23236634366374,,,,
20100406,-84.26762079634582,,,,
20100407,-61.90499836240046,,,,
20100408,-42.116283380078,,,,
20100409,-23.086040358784555,,,,
20100412,-9.036662558980154,,,,
20100413,3.2431327280492015,,,,
20100414,20.185595605565286,,,,
20100415,36.61703359747858,,,,
20100416,51.89424382594043,,,,
20100419,53.063631612868136,,,,
20100420,53.370858071915436,,,,
20100421,56.37920415397073,,,,
20100422,59.171705529175604,,,,
20100423,61.65550208115408,,,,
20100426,64.38450959153843,,,,
20100427,64.26157124474268,,,,
