trade_date,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20100104,0.0,,,,
20100105,0.0,,,,
20100106,0.0,,,,
20100107,0.0,,,,
20100108,0.0,,,,
20100111,0.0,,,,
20100112,0.0,,,,
20100113,0.0,,,,
20100114,0.0,,,,
20100115,0.0,,,,
20100118,16.375040985683,,,,
20100119,29.59514548455873,,,,
20100120,40.54212608424642,,,,
20100121,49.793306943753905,,,,
20100122,57.18019388688851,,,,
20100125,63.64611562325294,,,,
20100126,69.39909295161078,,,,
20100127,73.37479337593456,,,,
20100128,77.08040119162307,,,,
20100129,80.46138036867764,,,,
20100201,83.66275962513495,,,,
20100202,83.650099048839,,,,
20100203,83.77541155336877,,,,
20100204,85.43109704820998,,,,
20100205,86.76381798344542,,,,
20100208,88.60438068620958,,,,
20100209,89.63293130536103,,,,
20100210,55.51021487008571,,,,
20100211,27.919732211486178,,,,
20100212,5.817050843473741,,,,
20100222,-12.039407919054849,,,,
20100223,-26.218002068683923,,,,
20100224,-37.719358033143834,,,,
20100225,-14.838323780440447,,,,
20100226,4.477477663469436,,,,
20100301,20.280950979362277,,,,
20100302,32.7315290083965,,,,
20100303,43.56185150590235,,,,
20100304,52.458433539430594,,,,
20100305,59.52872272573337,,,,
20100308,32.23612233872183,,,,
20100309,4.748893725842003,,,,
20100310,-17.86455099673584,,,,
20100311,-38.94769915658009,,,,
20100312,-56.28160600190852,,,,
20100315,-70.61052910630751,,,,
20100316,-77.59758907818596,,,,
20100317,-83.55575730060313,,,,
20100318,-88.34184186489534,,,,
20100319,-93.61704748380056,,,,
20100322,-99.15811814612877,,,,
20100323,-104.09880001118778,,,,
20100324,-108.20602418413326,,,,
20100325,-112.92124196983633,,,,
20100326,-68.0530301718639,,,,
20100329,-80.06405445802787,,,,
20100330,-40.2671502402072,,,,
20100331,-7.538476152148491,,,,
20100401,19.24329254168133,,,,
20100402,41.103088209431895,,,,
20100406,58.66040090209949,,,,
20100407,23.03447931982217,,,,
20100408,42.7839948967001,,,,
20100409,11.432891210254128,,,,
20100412,-14.146919079254927,,,,
20100413,-35.110296139651645,,,,
20100414,-61.09911842777697,,,,
20100415,-18.754014088390125,,,,
