trade_date,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20100104,0.0,,,,
20100105,0.0,,,,
20100106,0.0,,,,
20100107,0.0,,,,
20100108,0.0,,,,
20100111,0.0,,,,
20100112,0.0,,,,
20100113,0.0,,,,
20100114,0.0,,,,
20100115,0.0,,,,
20100118,0.0,,,,
20100119,0.0,,,,
20100120,0.0,,,,
20100121,0.0,,,,
20100122,0.0,,,,
20100125,0.0,,,,
20100126,0.0,,,,
20100127,0.0,,,,
20100128,0.0,,,,
20100129,0.0,,,,
20100201,0.0,,,,
20100202,0.0,,,,
20100203,0.0,,,,
20100204,0.0,,,,
20100205,0.0,,,,
20100208,0.0,,,,
20100209,0.0,,,,
20100210,0.0,,,,
20100211,0.0,,,,
20100212,0.0,,,,
20100222,0.0,,,,
20100223,0.0,,,,
20100224,0.0,,,,
20100225,0.0,,,,
20100226,0.0,,,,
20100301,0.0,,,,
20100302,0.0,,,,
20100303,0.0,,,,
20100304,0.0,,,,
20100305,0.0,,,,
20100308,0.0,,,,
20100309,0.0,,,,
20100310,0.0,,,,
20100311,0.0,,,,
20100312,0.0,,,,
20100315,0.0,,,,
20100316,0.0,,,,
20100317,0.0,,,,
20100318,0.0,,,,
20100319,0.0,,,,
20100322,0.0,,,,
20100323,0.0,,,,
20100324,0.0,,,,
20100325,0.0,,,,
20100326,0.0,,,,
20100329,0.0,,,,
20100330,0.0,,,,
20100331,0.0,,,,
20100401,0.0,,,,
20100402,0.0,,,,
20100406,1.611294436579747e-07,,,,
20100407,2.932946182181099e-07,,,,
20100408,3.954190394405393e-07,,,,
20100409,4.7383708635295845e-07,,,,
20100412,5.372585493353016e-07,,,,
20100413,5.855833375020524e-07,,,,
20100414,6.810463064365727e-07,,,,
20100415,7.467236901029972e-07,,,,
20100416,8.064918663503663e-07,,,,
20100419,8.165147760018236e-07,,,,
20100420,8.22424427031744e-07,,,,
20100421,8.288633219030797e-07,,,,
20100422,8.372953879003697e-07,,,,
20100423,8.447686391314756e-07,,,,
20100426,8.458043768489993e-07,,,,
20100427,8.405696610759375e-07,,,,
20100428,8.23251635137516e-07,,,,
20100429,8.06149391641775e-07,,,,
20100430,7.851314208642889e-07,,,,
