trade_date,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20100104,0.0,,,,
20100105,0.0,,,,
20100106,0.0,,,,
20100107,0.0,,,,
20100108,0.0,,,,
20100111,0.0,,,,
20100112,0.0,,,,
20100113,0.0,,,,
20100114,0.0,,,,
20100115,0.0,,,,
20100118,0.0,,,,
20100119,0.0,,,,
20100120,0.0,,,,
20100121,0.0,,,,
20100122,0.0,,,,
20100125,0.0,,,,
20100126,0.0,,,,
20100127,0.0,,,,
20100128,0.0,,,,
20100129,0.0,,,,
20100201,0.0,,,,
20100202,0.0,,,,
20100203,0.0,,,,
20100204,0.0,,,,
20100205,0.0,,,,
20100208,0.0,,,,
20100209,0.0,,,,
20100210,0.0,,,,
20100211,0.0,,,,
20100212,0.0,,,,
20100222,0.0,,,,
20100223,0.0,,,,
20100224,0.0,,,,
20100225,0.0,,,,
20100226,0.0,,,,
20100301,0.0,,,,
20100302,0.0,,,,
20100303,0.0,,,,
20100304,0.0,,,,
20100305,0.0,,,,
20100308,0.0,,,,
20100309,0.0,,,,
20100310,0.0,,,,
20100311,0.0,,,,
20100312,0.0,,,,
20100315,0.0,,,,
20100316,0.0,,,,
20100317,0.0,,,,
20100318,0.0,,,,
20100319,0.0,,,,
20100322,0.0,,,,
20100323,0.0,,,,
20100324,0.0,,,,
20100325,0.0,,,,
20100326,0.0,,,,
20100329,0.0,,,,
20100330,0.0,,,,
20100331,0.0,,,,
20100401,0.0,,,,
20100402,-25.35860697668952,,,,
20100406,4.282737462150619,,,,
20100407,28.464384526517627,,,,
20100408,-0.6486060549585728,,,,
20100409,23.041487574678335,,,,
20100412,42.35320873258307,,,,
20100413,58.18815592883086,,,,
20100414,79.98099463011472,,,,
20100415,96.67512390834807,,,,
20100416,111.39693341974802,,,,
20100419,117.31321231447542,,,,
20100420,121.98006674790473,,,,
20100421,126.1267882290882,,,,
20100422,130.01393170141907,,,,
20100423,133.42926616061715,,,,
20100426,136.216282676755,,,,
20100427,85.81430627522572,,,,
20100428,47.26916944073034,,,,
20100429,15.734338893859501,,,,
20100430,-8.634645301634016,,,,
20100504,-28.6323382091364,,,,
20100505,-45.73442985372339,,,,
20100506,-60.09390694830235,,,,
