trade_date,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20100104,0.0,,,,
20100105,0.0,,,,
20100106,0.0,,,,
20100107,0.0,,,,
20100108,0.0,,,,
20100111,0.0,,,,
20100112,0.0,,,,
20100113,0.0,,,,
20100114,0.0,,,,
20100115,0.0,,,,
20100118,0.0,,,,
20100119,0.0,,,,
20100120,0.0,,,,
20100121,0.0,,,,
20100122,0.0,,,,
20100125,0.0,,,,
20100126,0.0,,,,
20100127,0.0,,,,
20100128,0.0,,,,
20100129,0.0,,,,
20100201,0.0,,,,
20100202,0.0,,,,
20100203,0.0,,,,
20100204,0.0,,,,
20100205,0.0,,,,
20100208,0.0,,,,
20100209,0.0,,,,
20100210,0.0,,,,
20100211,0.0,,,,
20100212,0.0,,,,
20100222,0.0,,,,
20100223,0.0,,,,
20100224,0.0,,,,
20100225,0.0,,,,
20100226,0.0,,,,
20100301,0.0,,,,
20100302,0.0,,,,
20100303,0.0,,,,
20100304,0.0,,,,
20100305,0.0,,,,
20100308,0.0,,,,
20100309,0.0,,,,
20100310,0.0,,,,
20100311,0.0,,,,
20100312,0.0,,,,
20100315,0.0,,,,
20100316,0.0,,,,
20100317,0.0,,,,
20100318,0.0,,,,
20100319,0.0,,,,
20100322,0.0,,,,
20100323,0.0,,,,
20100324,0.0,,,,
20100325,0.0,,,,
20100326,0.0,,,,
20100329,0.0,,,,
20100330,0.0,,,,
20100331,0.0,,,,
20100401,0.0,,,,
20100402,0.3598032591971966,,,,
20100406,0.6448130206386573,,,,
20100407,0.8760871201977138,,,,
20100408,1.0500418649387684,,,,
20100409,1.1688575889391035,,,,
20100412,1.2591924784418447,,,,
20100413,1.3326165238529206,,,,
20100414,1.50532831504469,,,,
20100415,1.6250571272764534,,,,
20100416,1.7366509167818411,,,,
20100419,1.7503493300893773,,,,
20100420,1.7534803035276376,,,,
20100421,1.758015304833431,,,,
20100422,1.7660741735870111,,,,
20100423,1.7735714847052522,,,,
20100426,1.7751703395476264,,,,
20100427,1.7619109238549397,,,,
20100428,1.7209923037331865,,,,
20100429,1.6854383485834266,,,,
20100430,1.637391090660409,,,,
20100504,1.6007365197578005,,,,
20100505,1.578655591997846,,,,
