trade_date,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20100104,0.0,,,,
20100105,0.0,,,,
20100106,0.0,,,,
20100107,0.0,,,,
20100108,0.0,,,,
20100111,0.0,,,,
20100112,0.0,,,,
20100113,0.0,,,,
20100114,0.0,,,,
20100115,0.0,,,,
20100118,0.0,,,,
20100119,0.0,,,,
20100120,0.0,,,,
20100121,0.0,,,,
20100122,0.0,,,,
20100125,0.0,,,,
20100126,0.0,,,,
20100127,0.0,,,,
20100128,0.0,,,,
20100129,0.0,,,,
20100201,0.0,,,,
20100202,0.0,,,,
20100203,0.0,,,,
20100204,0.0,,,,
20100205,0.0,,,,
20100208,0.0,,,,
20100209,0.0,,,,
20100210,0.0,,,,
20100211,0.0,,,,
20100212,0.0,,,,
20100222,0.0,,,,
20100223,0.0,,,,
20100224,0.0,,,,
20100225,0.0,,,,
20100226,0.0,,,,
20100301,0.0,,,,
20100302,0.0,,,,
20100303,0.0,,,,
20100304,0.0,,,,
20100305,0.0,,,,
20100308,0.0,,,,
20100309,0.0,,,,
20100310,0.0,,,,
20100311,0.0,,,,
20100312,0.0,,,,
20100315,0.0,,,,
20100316,0.0,,,,
20100317,0.0,,,,
20100318,0.0,,,,
20100319,0.0,,,,
20100322,0.0,,,,
20100323,0.0,,,,
20100324,0.0,,,,
20100325,0.0,,,,
20100326,0.0,,,,
20100329,0.0,,,,
20100330,0.0,,,,
20100331,0.0,,,,
20100401,0.0,,,,
20100402,0.37165600851296726,,,,
20100406,0.6637109260135255,,,,
20100407,0.8993784058258637,,,,
20100408,1.078940608096546,,,,
20100409,1.1982585170847855,,,,
20100412,1.2876556816744258,,,,
20100413,1.358524849123021,,,,
20100414,1.5323563318402746,,,,
20100415,1.649657335753869,,,,
20100416,1.7561833567830591,,,,
20100419,1.7736009970521665,,,,
20100420,1.778286977678004,,,,
20100421,1.7849509106673103,,,,
20100422,1.7965317254505335,,,,
20100423,1.8065081164627663,,,,
20100426,1.8087295844363094,,,,
20100427,1.8001351923912912,,,,
20100428,1.769889679514145,,,,
20100429,1.743232161684862,,,,
20100430,1.6986781001319997,,,,
20100504,1.663064952462097,,,,
20100505,1.6430722005469183,,,,
