trade_date,RB.SHF,HC.SHF,JM.DCE,J.DCE,I.DCE
20100104,0.0,,,,
20100105,0.0,,,,
20100106,0.0,,,,
20100107,0.0,,,,
20100108,0.0,,,,
20100111,0.0,,,,
20100112,0.0,,,,
20100113,0.0,,,,
20100114,0.0,,,,
20100115,0.0,,,,
20100118,0.0,,,,
20100119,0.0,,,,
20100120,0.0,,,,
20100121,0.0,,,,
20100122,0.0,,,,
20100125,0.0,,,,
20100126,0.0,,,,
20100127,0.0,,,,
20100128,0.0,,,,
20100129,0.0,,,,
20100201,0.0,,,,
20100202,0.0,,,,
20100203,0.0,,,,
20100204,0.0,,,,
20100205,0.0,,,,
20100208,0.0,,,,
20100209,0.0,,,,
20100210,0.0,,,,
20100211,0.0,,,,
20100212,0.0,,,,
20100222,0.0,,,,
20100223,0.0,,,,
20100224,0.0,,,,
20100225,0.0,,,,
20100226,0.0,,,,
20100301,0.0,,,,
20100302,0.0,,,,
20100303,0.0,,,,
20100304,0.0,,,,
20100305,0.0,,,,
20100308,0.0,,,,
20100309,0.0,,,,
20100310,0.0,,,,
20100311,0.0,,,,
20100312,0.0,,,,
20100315,0.0,,,,
20100316,0.0,,,,
20100317,0.0,,,,
20100318,0.0,,,,
20100319,0.0,,,,
20100322,-14.956714386199135,,,,
20100323,-26.426314458874856,,,,
20100324,-35.83809651731142,,,,
20100325,-41.139327959709675,,,,
20100326,-46.33404166175756,,,,
20100329,-51.07416083168695,,,,
20100330,-54.07316519215247,,,,
20100331,-56.3808932418028,,,,
20100401,-57.71239362924186,,,,
20100402,-60.836840212845026,,,,
20100406,-63.18918255552977,,,,
20100407,-66.23689860108625,,,,
20100408,-67.62234030267061,,,,
20100409,-69.67935789342289,,,,
20100412,-73.27638948008678,,,,
20100413,-76.97255352232739,,,,
20100414,-85.77645463774695,,,,
20100415,-90.4810387583781,,,,
20100416,-97.10575263224585,,,,
20100419,-96.96099068293772,,,,
20100420,-97.53548308918242,,,,
20100421,-77.0872125272794,,,,
20100422,-58.47646738641691,,,,
20100423,-40.67520328059013,,,,
20100426,-26.148497527395026,,,,
20100427,-14.164359964001026,,,,
20100428,-8.739306685417274,,,,
20100429,-3.1113496603083033,,,,
