trade_date,BU.SHF,BZ.DCE,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,L.DCE,LU.INE,MA.ZCE,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RU.SHF,SA.ZCE,SC.INE,SH.ZCE,SP.SHF,TA.ZCE,V.DCE
20180102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180129,1.2351793772120958,0.0,0.0,0.0,0.9503239461768511,0.0,-0.6243786070463195,0.0,-0.969463482253292,0.0,0.0,0.0,-0.15119933242497896,0.0,-0.9455540923283701,0.0,0.0,0.0,0.0,0.5130898377738169,1.6383617567685729
20180130,1.5188347367022432,0.0,0.0,0.0,1.518426937230135,0.0,-3.3271224643176605,0.0,-2.3530762891347496,0.0,0.0,0.0,-1.879204393908564,0.0,-4.065562275834747,0.0,0.0,0.0,0.0,-1.4537349443772167,2.722043648919176
20180131,1.8322377631799558,0.0,0.0,0.0,0.8500020506111504,0.0,-5.992848320599082,0.0,-3.8573027561527424,0.0,0.0,0.0,-2.7311820231519413,0.0,-5.906946710604479,0.0,0.0,0.0,0.0,-1.3658782344017486,3.9644548613514603
20180201,1.5931242101230239,0.0,0.0,0.0,-0.6973902771643389,0.0,-8.815333089399603,0.0,-5.152501123750386,0.0,0.0,0.0,-5.309409042204086,0.0,-7.833273510244405,0.0,0.0,0.0,0.0,-4.830999127466315,3.1314384685279366
20180202,1.7055929730765533,0.0,0.0,0.0,-0.2660557025172363,0.0,-11.334480083481575,0.0,-6.036279611565446,0.0,0.0,0.0,-7.707852479621923,0.0,-8.880728111212612,0.0,0.0,0.0,0.0,-6.994859500367895,2.54399242925251
20180205,1.0876506445024126,0.0,0.0,0.0,0.07654223239330508,0.0,-12.287829858871946,0.0,-6.603159987240915,0.0,0.0,0.0,-7.18197354030387,0.0,-9.034084467156235,0.0,0.0,0.0,0.0,-8.775912637585199,2.6810030209808016
20180206,-0.7772493322012922,0.0,0.0,0.0,-0.012130499643940381,0.0,-13.787633566210303,0.0,-6.749235459529802,0.0,0.0,0.0,-8.091444053076064,0.0,-9.33793082533985,0.0,0.0,0.0,0.0,-10.84798452127461,2.377149919123003
20180207,-2.232750084090602,0.0,0.0,0.0,0.46832810485593795,0.0,-15.038749808101747,0.0,-7.105720636613164,0.0,0.0,0.0,-10.255232460139432,0.0,-9.251170949289618,0.0,0.0,0.0,0.0,-12.710653993606662,2.531374177619462
20180208,-4.326789853172916,0.0,0.0,0.0,-1.1334989961753439,0.0,-16.111943294213,0.0,-7.532207511355022,0.0,0.0,0.0,-12.460851685910965,0.0,-9.23100183233104,0.0,0.0,0.0,0.0,-14.603181236503868,2.323256917436563
20180209,-6.157659112049713,0.0,0.0,0.0,-3.5480736817108434,0.0,-17.2007368805706,0.0,-8.115176625631708,0.0,0.0,0.0,-13.895606721793069,0.0,-8.902188009767693,0.0,0.0,0.0,0.0,-17.0408017984942,1.77155138452112
20180212,-8.027466092923301,0.0,0.0,0.0,-6.05007231201017,0.0,-18.294413765541936,0.0,-9.093915843752969,0.0,0.0,0.0,-15.097060521012791,0.0,-8.448738197310623,0.0,0.0,0.0,0.0,-18.97518491138043,0.6132058967203958
20180213,-9.411846536817471,0.0,0.0,0.0,-7.625405270487814,0.0,-20.105874780363738,0.0,-10.809710760762473,0.0,0.0,0.0,-16.724738758537654,0.0,-8.223929249203213,0.0,0.0,0.0,0.0,-19.823138502070538,-0.6190647128981721
20180214,-10.444411639689253,0.0,0.0,0.0,-7.762710935358154,0.0,-19.6489104541313,0.0,-12.092060431124287,0.0,0.0,0.0,-16.010021493300005,0.0,-7.8548628193044845,0.0,0.0,0.0,0.0,-19.80873479778086,-2.513166388159699
20180222,-10.346234457285917,0.0,0.0,0.0,-9.542930488614903,0.0,-19.268587602420407,0.0,-12.862594702687064,0.0,0.0,0.0,-16.083128338490166,0.0,-7.524661456409897,0.0,0.0,0.0,0.0,-16.25091466050166,-4.017150360392306
20180223,-9.491228083784653,0.0,0.0,0.0,-7.541333760725587,0.0,-18.120342461075737,0.0,-13.134950932026687,0.0,0.0,0.0,-16.30215005976721,0.0,-6.333071342566201,0.0,0.0,0.0,0.0,-11.287836212763697,-4.529543442453217
