ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20220830,5927.0,5930.0,5927.0,5979.0,5886.0,5893.0,5920.0,-37.0,-10.0,90906.0,538205.4,81155.0,
A2209.DCE,20220830,5975.0,5963.0,5963.0,6002.0,5962.0,5969.0,5980.0,6.0,17.0,2320.0,13873.63,5282.0,-1183.0
A2211.DCE,20220830,5927.0,5930.0,5927.0,5979.0,5886.0,5893.0,5920.0,-37.0,-10.0,90906.0,538205.4,81155.0,-2125.0
A2301.DCE,20220830,5786.0,5771.0,5786.0,5817.0,5754.0,5765.0,5779.0,-6.0,8.0,20041.0,115832.48,39351.0,-168.0
A2303.DCE,20220830,5666.0,5661.0,5689.0,5699.0,5647.0,5656.0,5663.0,-5.0,2.0,4262.0,24138.99,9571.0,23.0
A2305.DCE,20220830,5670.0,5663.0,5687.0,5692.0,5659.0,5674.0,5673.0,11.0,10.0,243.0,1378.69,1748.0,113.0
A2307.DCE,20220830,5650.0,5632.0,5660.0,5662.0,5640.0,5642.0,5654.0,10.0,22.0,53.0,299.69,285.0,45.0
AG.SHF,20220830,4234.0,4294.0,4260.0,4283.0,4239.0,4247.0,4261.0,-47.0,-33.0,418818.0,2676888.42,521786.0,
AG2209.SHF,20220830,4227.0,4260.0,4242.0,4276.0,4234.0,4239.0,4242.0,-21.0,-18.0,16287.0,103648.9,16473.0,-15446.0
AG2210.SHF,20220830,4231.0,4283.0,4253.0,4279.0,4236.0,4243.0,4253.0,-40.0,-30.0,6984.0,44558.12,54187.0,-807.0
AG2211.SHF,20220830,4230.0,4289.0,4256.0,4278.0,4237.0,4246.0,4255.0,-43.0,-34.0,28305.0,180695.4,50688.0,759.0
AG2212.SHF,20220830,4234.0,4294.0,4260.0,4283.0,4239.0,4247.0,4261.0,-47.0,-33.0,418818.0,2676888.42,521786.0,-10389.0
AG2301.SHF,20220830,4241.0,4301.0,4260.0,4289.0,4245.0,4253.0,4266.0,-48.0,-35.0,48577.0,310887.8,70854.0,1003.0
AG2302.SHF,20220830,4246.0,4304.0,4268.0,4294.0,4252.0,4261.0,4272.0,-43.0,-32.0,21734.0,139284.42,67296.0,123.0
AG2303.SHF,20220830,4255.0,4301.0,4269.0,4300.0,4259.0,4265.0,4277.0,-36.0,-24.0,801.0,5139.75,22520.0,35.0
AG2304.SHF,20220830,4270.0,4309.0,4292.0,4306.0,4272.0,4273.0,4291.0,-36.0,-18.0,665.0,4280.76,9270.0,-609.0
AG2305.SHF,20220830,4270.0,4308.0,4279.0,4311.0,4278.0,4282.0,4280.0,-26.0,-28.0,1103.0,7081.77,11507.0,-978.0
AG2306.SHF,20220830,4279.0,4323.0,4293.0,4320.0,4280.0,4288.0,4292.0,-35.0,-31.0,1982.0,12762.75,14363.0,1192.0
AG2307.SHF,20220830,4288.0,4337.0,4288.0,4329.0,4288.0,4307.0,4288.0,-30.0,-49.0,1533.0,9861.17,2007.0,1507.0
AG2308.SHF,20220830,4295.0,4317.0,4301.0,4333.0,4297.0,4309.0,4316.0,-8.0,-1.0,14.0,90.64,82.0,4.0
AGL.SHF,20220830,4227.0,4260.0,4242.0,4276.0,4234.0,4239.0,4242.0,-21.0,-18.0,16287.0,103648.9,16473.0,
AL.DCE,20220830,5975.0,5963.0,5963.0,6002.0,5962.0,5969.0,5980.0,6.0,17.0,2320.0,13873.63,5282.0,
AL.SHF,20220830,18675.0,18955.0,18675.0,18755.0,18330.0,18360.0,18535.0,-595.0,-420.0,237333.0,2199915.57,168330.0,
AL2209.SHF,20220830,18725.0,19025.0,18785.0,18795.0,18400.0,18430.0,18605.0,-595.0,-420.0,58459.0,543942.53,57098.0,-17034.0
AL2210.SHF,20220830,18675.0,18955.0,18675.0,18755.0,18330.0,18360.0,18535.0,-595.0,-420.0,237333.0,2199915.57,168330.0,-3325.0
AL2211.SHF,20220830,18590.0,18895.0,18645.0,18680.0,18260.0,18290.0,18450.0,-605.0,-445.0,40321.0,372055.75,66409.0,148.0
AL2212.SHF,20220830,18540.0,18845.0,18595.0,18630.0,18225.0,18250.0,18405.0,-595.0,-440.0,9018.0,82990.59,30796.0,1045.0
AL2301.SHF,20220830,18500.0,18805.0,18525.0,18590.0,18190.0,18205.0,18370.0,-600.0,-435.0,3531.0,32434.84,16943.0,378.0
AL2302.SHF,20220830,18515.0,18735.0,18465.0,18535.0,18180.0,18200.0,18290.0,-535.0,-445.0,249.0,2277.6,3956.0,116.0
AL2303.SHF,20220830,18470.0,18685.0,18525.0,18525.0,18180.0,18180.0,18235.0,-505.0,-450.0,194.0,1768.9,7448.0,102.0
AL2304.SHF,20220830,18480.0,18695.0,18455.0,18505.0,18185.0,18185.0,18300.0,-510.0,-395.0,120.0,1098.27,1923.0,59.0
AL2305.SHF,20220830,18490.0,18815.0,18490.0,18515.0,18195.0,18200.0,18365.0,-615.0,-450.0,86.0,789.86,3155.0,-8.0
AL2306.SHF,20220830,18465.0,18665.0,18665.0,18665.0,18205.0,18205.0,18400.0,-460.0,-265.0,77.0,708.48,6432.0,1.0
AL2307.SHF,20220830,18470.0,18690.0,18435.0,18435.0,18200.0,18210.0,18285.0,-480.0,-405.0,33.0,301.77,122.0,17.0
AL2308.SHF,20220830,18485.0,18625.0,18520.0,18535.0,18210.0,18240.0,18340.0,-385.0,-285.0,42.0,385.24,29.0,-6.0
ALL.SHF,20220830,18725.0,19025.0,18785.0,18795.0,18400.0,18430.0,18605.0,-595.0,-420.0,58459.0,543942.53,57098.0,
AP.ZCE,20220830,9180.0,9205.0,9180.0,9205.0,9006.0,9091.0,9098.0,-114.0,-107.0,111259.0,1012261.63,115092.0,
AP2210.ZCE,20220830,9180.0,9205.0,9180.0,9205.0,9006.0,9091.0,9098.0,-114.0,-107.0,111259.0,1012261.63,115092.0,-11958.0
AP2211.ZCE,20220830,8976.0,9014.0,8975.0,8992.0,8810.0,8886.0,8890.0,-128.0,-124.0,1658.0,14739.77,17431.0,12.0
AP2212.ZCE,20220830,9090.0,9128.0,9116.0,9116.0,8945.0,9000.0,9039.0,-128.0,-89.0,652.0,5893.66,19195.0,-256.0
AP2301.ZCE,20220830,9158.0,9176.0,9159.0,9172.0,9004.0,9076.0,9078.0,-100.0,-98.0,50777.0,460935.11,108005.0,439.0
AP2303.ZCE,20220830,9326.0,9320.0,9320.0,9399.0,9174.0,9243.0,9295.0,-77.0,-25.0,1364.0,12678.23,23930.0,-728.0
AP2304.ZCE,20220830,9508.0,9498.0,9498.0,9568.0,9353.0,9420.0,9465.0,-78.0,-33.0,1310.0,12398.95,13604.0,1069.0
AP2305.ZCE,20220830,9587.0,9578.0,9576.0,9587.0,9450.0,9516.0,9528.0,-62.0,-50.0,5219.0,49726.82,25264.0,-598.0
APL.ZCE,20220830,9180.0,9205.0,9180.0,9205.0,9006.0,9091.0,9098.0,-114.0,-107.0,111259.0,1012261.63,115092.0,
AU.SHF,20220830,387.94,388.88,389.74,390.82,389.22,389.3,389.94,0.42,1.06,60243.0,2349187.73,150886.0,
AU2209.SHF,20220830,387.82,387.76,389.82,390.44,389.52,389.6,389.74,1.84,1.98,9.0,350.77,23.0,-8.0
AU2210.SHF,20220830,387.36,388.44,388.98,390.22,388.7,388.7,389.4,0.26,0.96,7141.0,278084.76,32107.0,-740.0
AU2211.SHF,20220830,388.2,388.8,390.0,390.2,389.8,390.1,390.08,1.3,1.28,11.0,429.1,10.0,5.0
AU2212.SHF,20220830,387.94,388.88,389.74,390.82,389.22,389.3,389.94,0.42,1.06,60243.0,2349187.73,150886.0,810.0
