ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20101228,4554.0,4542.0,4590.0,4625.0,4572.0,4581.0,4600.0,39.0,58.0,302054.0,1389470.38,236576.0,
A1101.DCE,20101228,3978.0,3990.0,4033.0,4034.0,3988.0,4000.0,3995.0,10.0,5.0,210.0,839.07,23954.0,8.0
A1103.DCE,20101228,4105.0,4118.0,4145.0,4145.0,4103.0,4118.0,4123.0,0.0,5.0,114.0,470.13,264.0,2.0
A1105.DCE,20101228,4374.0,4356.0,4425.0,4445.0,4402.0,4402.0,4423.0,46.0,67.0,2962.0,13101.39,17032.0,52.0
A1107.DCE,20101228,4499.0,4438.0,4488.0,4538.0,4488.0,4501.0,4502.0,63.0,64.0,36.0,162.09,750.0,-18.0
A1109.DCE,20101228,4554.0,4542.0,4590.0,4625.0,4572.0,4581.0,4600.0,39.0,58.0,302054.0,1389470.38,236576.0,6636.0
A1111.DCE,20101228,4572.0,4557.0,4595.0,4618.0,4572.0,4575.0,4590.0,18.0,33.0,24.0,110.17,260.0,-8.0
A1201.DCE,20101228,4544.0,4537.0,4580.0,4613.0,4541.0,4545.0,4573.0,8.0,36.0,130436.0,596488.31,207966.0,32280.0
A1203.DCE,20101228,4571.0,4571.0,4571.0,4571.0,4571.0,4571.0,4571.0,0.0,0.0,4.0,18.29,118.0,2.0
A1205.DCE,20101228,4636.0,4654.0,4669.0,4703.0,4660.0,4670.0,4680.0,16.0,26.0,36.0,168.51,424.0,16.0
AL.DCE,20101228,3978.0,3990.0,4033.0,4034.0,3988.0,4000.0,3995.0,10.0,5.0,210.0,839.07,23954.0,
AL.SHF,20101228,16695.0,16710.0,16710.0,16745.0,16660.0,16695.0,16705.0,-15.0,-5.0,20004.0,167130.52,95310.0,
AL1101.SHF,20101228,16375.0,16385.0,16395.0,16405.0,16360.0,16385.0,16385.0,0.0,0.0,2570.0,21055.04,26050.0,-874.0
AL1102.SHF,20101228,16535.0,16535.0,16560.0,16575.0,16505.0,16540.0,16550.0,5.0,15.0,2480.0,20523.6,49856.0,-1408.0
AL1103.SHF,20101228,16695.0,16710.0,16710.0,16745.0,16660.0,16695.0,16705.0,-15.0,-5.0,20004.0,167130.52,95310.0,-806.0
AL1104.SHF,20101228,16840.0,16855.0,16855.0,16900.0,16820.0,16860.0,16860.0,5.0,5.0,5728.0,48301.17,37298.0,950.0
AL1105.SHF,20101228,16985.0,17000.0,17000.0,17045.0,16960.0,17015.0,17005.0,15.0,5.0,1808.0,15375.84,15184.0,462.0
