ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20111215,4259.0,4253.0,4230.0,4307.0,4230.0,4298.0,4278.0,45.0,25.0,236210.0,1010607.03,310070.0,
A1201.DCE,20111215,4040.0,4049.0,4019.0,4066.0,4010.0,4046.0,4042.0,-3.0,-7.0,902.0,3646.53,36422.0,-268.0
A1203.DCE,20111215,4130.0,4134.0,4169.0,4169.0,4135.0,4160.0,4151.0,26.0,17.0,72.0,298.93,630.0,16.0
A1205.DCE,20111215,4255.0,4247.0,4249.0,4282.0,4231.0,4270.0,4261.0,23.0,14.0,28430.0,121163.0,96256.0,-14950.0
A1207.DCE,20111215,4236.0,4237.0,4238.0,4262.0,4229.0,4262.0,4241.0,25.0,4.0,22.0,93.32,162.0,10.0
A1209.DCE,20111215,4259.0,4253.0,4230.0,4307.0,4230.0,4298.0,4278.0,45.0,25.0,236210.0,1010607.03,310070.0,3942.0
A1211.DCE,20111215,4225.0,4225.0,4225.0,4284.0,4225.0,4275.0,4259.0,50.0,34.0,22.0,93.72,110.0,6.0
A1301.DCE,20111215,4222.0,4218.0,4200.0,4270.0,4195.0,4265.0,4239.0,47.0,21.0,15118.0,64098.84,84842.0,1154.0
A1303.DCE,20111215,4270.0,4270.0,4278.0,4278.0,4278.0,4278.0,4278.0,8.0,8.0,2.0,8.56,104.0,0.0
A1305.DCE,20111215,4362.0,4355.0,4345.0,4400.0,4345.0,4397.0,4377.0,42.0,22.0,222.0,971.91,1380.0,114.0
AL.DCE,20111215,4040.0,4049.0,4019.0,4066.0,4010.0,4046.0,4042.0,-3.0,-7.0,902.0,3646.53,36422.0,
AL.SHF,20111215,15835.0,15875.0,15600.0,15715.0,15600.0,15645.0,15645.0,-230.0,-230.0,23106.0,180792.295,73986.0,
AL1112.SHF,20111215,15930.0,16020.0,15755.0,15830.0,15705.0,15800.0,15775.0,-220.0,-245.0,1440.0,11359.175,11250.0,-710.0
AL1201.SHF,20111215,15960.0,15980.0,15730.0,15800.0,15700.0,15770.0,15760.0,-210.0,-220.0,3730.0,29400.275,32240.0,-1490.0
AL1202.SHF,20111215,15885.0,15920.0,15620.0,15750.0,15605.0,15700.0,15700.0,-220.0,-220.0,11758.0,92313.54,62006.0,-844.0
AL1203.SHF,20111215,15835.0,15875.0,15600.0,15715.0,15600.0,15645.0,15645.0,-230.0,-230.0,23106.0,180792.295,73986.0,5300.0
AL1204.SHF,20111215,15805.0,15865.0,15600.0,15695.0,15560.0,15645.0,15640.0,-220.0,-225.0,8232.0,64389.385,51830.0,4396.0
AL1205.SHF,20111215,15835.0,15865.0,15695.0,15710.0,15600.0,15655.0,15645.0,-210.0,-220.0,4004.0,31326.87,17172.0,2890.0
AL1206.SHF,20111215,15840.0,15865.0,15625.0,15700.0,15610.0,15650.0,15660.0,-215.0,-205.0,1152.0,9020.625,8026.0,986.0
AL1207.SHF,20111215,15860.0,15895.0,15755.0,15760.0,15650.0,15660.0,15675.0,-235.0,-220.0,398.0,3120.265,3306.0,292.0
AL1208.SHF,20111215,15890.0,15915.0,15820.0,15820.0,15670.0,15715.0,15720.0,-200.0,-195.0,154.0,1210.725,1490.0,116.0
AL1209.SHF,20111215,15905.0,15945.0,15700.0,15780.0,15680.0,15710.0,15705.0,-235.0,-240.0,58.0,455.485,696.0,34.0
AL1210.SHF,20111215,15950.0,15970.0,15800.0,15800.0,15700.0,15765.0,15710.0,-205.0,-260.0,148.0,1162.885,1410.0,118.0
AL1211.SHF,20111215,15985.0,15985.0,15845.0,15845.0,15845.0,15845.0,15845.0,-140.0,-140.0,2.0,15.845,100.0,0.0
ALL.SHF,20111215,15930.0,16020.0,15755.0,15830.0,15705.0,15800.0,15775.0,-220.0,-245.0,1440.0,11359.175,11250.0,
