ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20191108,3385.0,3398.0,3385.0,3401.0,3371.0,3382.0,3383.0,-16.0,-15.0,125544.0,424801.59,206600.0,
A1911.DCE,20191108,3276.0,3276.0,,,,3276.0,3276.0,0.0,0.0,0.0,0.0,0.0,0.0
A2001.DCE,20191108,3385.0,3398.0,3385.0,3401.0,3371.0,3382.0,3383.0,-16.0,-15.0,125544.0,424801.59,206600.0,-66.0
A2003.DCE,20191108,3458.0,3458.0,3421.0,3421.0,3421.0,3421.0,3421.0,-37.0,-37.0,6.0,20.53,72.0,0.0
A2005.DCE,20191108,3685.0,3689.0,3685.0,3694.0,3676.0,3687.0,3685.0,-2.0,-4.0,11860.0,43714.65,87594.0,-796.0
A2007.DCE,20191108,3736.0,3736.0,3741.0,3741.0,3741.0,3741.0,3741.0,5.0,5.0,2.0,7.48,48.0,-2.0
A2009.DCE,20191108,3754.0,3763.0,3754.0,3766.0,3750.0,3760.0,3756.0,-3.0,-7.0,1230.0,4621.11,10500.0,-146.0
AG.SHF,20191108,4271.0,4257.0,4240.0,4251.0,4085.0,4114.0,4154.0,-143.0,-103.0,1722186.0,10732328.058,521026.0,
AG1911.SHF,20191108,4260.0,4236.0,4260.0,4260.0,4260.0,4260.0,4260.0,24.0,24.0,4.0,25.56,332.0,-4.0
AG1912.SHF,20191108,4271.0,4257.0,4240.0,4251.0,4085.0,4114.0,4154.0,-143.0,-103.0,1722186.0,10732328.058,521026.0,-40202.0
AG2001.SHF,20191108,4286.0,4275.0,4255.0,4269.0,4100.0,4133.0,4165.0,-142.0,-110.0,7548.0,47161.554,3750.0,576.0
AG2002.SHF,20191108,4300.0,4288.0,4273.0,4280.0,4107.0,4141.0,4183.0,-147.0,-105.0,1136656.0,7132717.743,461538.0,-1092.0
AG2003.SHF,20191108,4317.0,4304.0,4288.0,4291.0,4128.0,4159.0,4190.0,-145.0,-114.0,90.0,565.656,458.0,-48.0
AG2004.SHF,20191108,4324.0,4310.0,4291.0,4306.0,4133.0,4166.0,4216.0,-144.0,-94.0,84780.0,536229.474,213396.0,2918.0
AG2005.SHF,20191108,4321.0,4325.0,4311.0,4311.0,4146.0,4171.0,4185.0,-154.0,-140.0,112.0,703.113,480.0,4.0
AG2006.SHF,20191108,4351.0,4338.0,4324.0,4332.0,4156.0,4191.0,4231.0,-147.0,-107.0,229546.0,1457036.547,222274.0,-10566.0
AG2007.SHF,20191108,4358.0,4335.0,4327.0,4331.0,4184.0,4184.0,4289.0,-151.0,-46.0,40.0,257.361,186.0,-12.0
AG2008.SHF,20191108,4367.0,4371.0,4338.0,4362.0,4192.0,4216.0,4261.0,-155.0,-110.0,130.0,831.009,876.0,22.0
AG2009.SHF,20191108,4386.0,4381.0,4360.0,4360.0,4202.0,4220.0,4284.0,-161.0,-97.0,48.0,308.475,190.0,-4.0
AG2010.SHF,20191108,4401.0,4406.0,4370.0,4372.0,4210.0,4245.0,4274.0,-161.0,-132.0,62.0,397.563,104.0,-8.0
AGL.SHF,20191108,4260.0,4236.0,4260.0,4260.0,4260.0,4260.0,4260.0,24.0,24.0,4.0,25.56,332.0,
AL.DCE,20191108,3276.0,3276.0,,,,3276.0,3276.0,0.0,0.0,0.0,0.0,0.0,
