ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,change1,change2,vol,amount,oi,oi_chg
A.DCE,20200106,3877.0,3879.0,3873.0,3911.0,3864.0,3909.0,3887.0,30.0,8.0,47803.0,185820.17,79011.0,
A2001.DCE,20200106,3380.0,3379.0,3390.0,3390.0,3371.0,3375.0,3379.0,-4.0,0.0,461.0,1558.07,420.0,59.0
A2003.DCE,20200106,3425.0,3419.0,3436.0,3455.0,3405.0,3429.0,3420.0,10.0,1.0,55.0,188.14,1198.0,8.0
A2005.DCE,20200106,3877.0,3879.0,3873.0,3911.0,3864.0,3909.0,3887.0,30.0,8.0,47803.0,185820.17,79011.0,621.0
A2007.DCE,20200106,3935.0,3935.0,3926.0,3941.0,3896.0,3941.0,3928.0,6.0,-7.0,6.0,23.57,23.0,-4.0
A2009.DCE,20200106,3916.0,3924.0,3911.0,3944.0,3902.0,3944.0,3926.0,20.0,2.0,3070.0,12053.28,11959.0,-385.0
A2011.DCE,20200106,3799.0,3799.0,3798.0,3800.0,3798.0,3800.0,3799.0,1.0,0.0,15.0,57.0,98.0,12.0
AG.SHF,20200106,4452.0,4434.0,4457.0,4550.0,4422.0,4515.0,4484.0,81.0,50.0,685985.0,4614876.136,462510.0,
AG2001.SHF,20200106,4382.0,4348.0,4370.0,4470.0,4357.0,4456.0,4404.0,108.0,56.0,224.0,1479.915,794.0,-90.0
AG2002.SHF,20200106,4395.0,4374.0,4400.0,4488.0,4364.0,4459.0,4422.0,85.0,48.0,294795.0,1955671.419,107668.0,-28982.0
AG2003.SHF,20200106,4420.0,4390.0,4411.0,4495.0,4385.0,4476.0,4458.0,86.0,68.0,153.0,1023.1155,209.0,10.0
AG2004.SHF,20200106,4421.0,4400.0,4421.0,4515.0,4391.0,4485.0,4448.0,85.0,48.0,148203.0,988908.1905,164954.0,5081.0
AG2005.SHF,20200106,4440.0,4423.0,4441.0,4527.0,4406.0,4505.0,4480.0,82.0,57.0,637.0,4281.462,384.0,-4.0
AG2006.SHF,20200106,4452.0,4434.0,4457.0,4550.0,4422.0,4515.0,4484.0,81.0,50.0,685985.0,4614876.136,462510.0,22659.0
AG2007.SHF,20200106,4467.0,4445.0,4471.0,4562.0,4436.0,4530.0,4489.0,85.0,44.0,38932.0,262157.1855,49892.0,5957.0
AG2008.SHF,20200106,4488.0,4460.0,4488.0,4576.0,4452.0,4567.0,4511.0,107.0,51.0,14555.0,98499.0375,13477.0,3892.0
AG2009.SHF,20200106,4505.0,4490.0,4480.0,4580.0,4473.0,4560.0,4528.0,70.0,38.0,8.0,54.3435,94.0,0.0
