trade_date,ZN.SHF,PB.SHF,NI.SHF,SN.SHF,AO.SHF,AD.SHF
20100104,0.0,,,,,
20100105,0.0,,,,,
20100106,0.0,,,,,
20100107,0.0,,,,,
20100108,0.0,,,,,
20100111,0.0,,,,,
20100112,0.0,,,,,
20100113,0.0,,,,,
20100114,0.0,,,,,
20100115,0.0,,,,,
20100118,0.0,,,,,
20100119,0.0,,,,,
20100120,0.0,,,,,
20100121,0.0,,,,,
20100122,0.0,,,,,
20100125,0.0,,,,,
20100126,0.0,,,,,
20100127,0.0,,,,,
20100128,0.0,,,,,
20100129,0.0,,,,,
20100201,0.0,,,,,
20100202,0.0,,,,,
20100203,0.0,,,,,
20100204,0.0,,,,,
20100205,0.0,,,,,
20100208,0.0,,,,,
20100209,0.0,,,,,
20100210,0.0,,,,,
20100211,0.0,,,,,
20100212,0.0,,,,,
20100222,0.0,,,,,
20100223,0.0,,,,,
20100224,0.0,,,,,
20100225,0.0,,,,,
20100226,0.0,,,,,
20100301,0.0,,,,,
20100302,0.0,,,,,
20100303,0.0,,,,,
20100304,0.0,,,,,
20100305,0.0,,,,,
20100308,0.0,,,,,
20100309,0.0,,,,,
20100310,0.0,,,,,
20100311,0.0,,,,,
20100312,0.0,,,,,
20100315,0.0,,,,,
20100316,0.0,,,,,
20100317,0.0,,,,,
20100318,0.0,,,,,
20100319,0.0,,,,,
20100322,-9.569500193597406,,,,,
20100323,-17.401718132089297,,,,,
20100324,-24.07806380873282,,,,,
20100325,-29.562291345589184,,,,,
20100326,-33.957639323147646,,,,,
20100329,-37.593295783852376,,,,,
20100330,-42.00379582796698,,,,,
20100331,-45.62686852738306,,,,,
20100401,-48.09153938443536,,,,,
20100402,-50.2244536139855,,,,,
20100406,-53.21319106020143,,,,,
20100407,-55.750153419765184,,,,,
20100408,-57.242307992004825,,,,,
20100409,-59.2207609706184,,,,,
20100412,-60.90873824490994,,,,,
20100413,-63.811950647209045,,,,,
20100414,-66.2615056576603,,,,,
20100415,-68.94627265534282,,,,,
20100416,-71.7369396246671,,,,,
20100419,-70.13886777899093,,,,,
20100420,-69.10069306097834,,,,,
20100421,-68.25678412762184,,,,,
20100422,-67.61078958241158,,,,,
