trade_date,ZN.SHF,PB.SHF,NI.SHF,SN.SHF,AO.SHF,AD.SHF
20100104,0.0,,,,,
20100105,0.0,,,,,
20100106,0.0,,,,,
20100107,0.0,,,,,
20100108,0.0,,,,,
20100111,0.0,,,,,
20100112,0.0,,,,,
20100113,0.0,,,,,
20100114,0.0,,,,,
20100115,0.0,,,,,
20100118,0.0,,,,,
20100119,0.0,,,,,
20100120,0.0,,,,,
20100121,0.0,,,,,
20100122,0.0,,,,,
20100125,0.0,,,,,
20100126,0.0,,,,,
20100127,0.0,,,,,
20100128,0.0,,,,,
20100129,0.0,,,,,
20100201,0.0,,,,,
20100202,0.0,,,,,
20100203,0.0,,,,,
20100204,0.0,,,,,
20100205,0.0,,,,,
20100208,0.0,,,,,
20100209,0.0,,,,,
20100210,0.0,,,,,
20100211,0.0,,,,,
20100212,0.0,,,,,
20100222,-6.63889456927488,,,,,
20100223,1.348915744211738,,,,,
20100224,7.824679731262862,,,,,
20100225,13.12492059821002,,,,,
20100226,17.93067395301111,,,,,
20100301,21.736546457963918,,,,,
20100302,24.739375577524168,,,,,
20100303,27.152834068145072,,,,,
20100304,14.678582588931457,,,,,
20100305,3.47310498976791,,,,,
20100308,-5.322339101960002,,,,,
20100309,-12.519019473150433,,,,,
20100310,-19.43116270445121,,,,,
20100311,-25.13504100495086,,,,,
20100312,-30.612840492658723,,,,,
20100315,-34.29289310164869,,,,,
20100316,-37.297347163324474,,,,,
20100317,-39.82763383628075,,,,,
20100318,-41.95744047350414,,,,,
20100319,-43.726349082821464,,,,,
20100322,-45.34517736469315,,,,,
20100323,-46.6724411415816,,,,,
20100324,-48.02664600676422,,,,,
20100325,-49.15645789754597,,,,,
20100326,-49.98914447105415,,,,,
20100329,-50.70992446696281,,,,,
20100330,-52.7355445433246,,,,,
20100331,-54.40736450532674,,,,,
20100401,-55.275564345332896,,,,,
20100402,-56.102280702432466,,,,,
20100406,-58.02231460540597,,,,,
20100407,-59.68488570530024,,,,,
20100408,-60.46163095287354,,,,,
20100409,-61.854750171498196,,,,,
20100412,-63.06381877028333,,,,,
20100413,-65.57519731347482,,,,,
20100414,-67.70416132723959,,,,,
20100415,-70.12662682969277,,,,,
