trade_date,ZN.SHF,PB.SHF,NI.SHF,SN.SHF,AO.SHF,AD.SHF
20100104,0.0,,,,,
20100105,0.0,,,,,
20100106,0.0,,,,,
20100107,0.0,,,,,
20100108,0.0,,,,,
20100111,0.0,,,,,
20100112,0.0,,,,,
20100113,0.0,,,,,
20100114,0.0,,,,,
20100115,0.0,,,,,
20100118,0.0,,,,,
20100119,0.0,,,,,
20100120,0.0,,,,,
20100121,0.0,,,,,
20100122,0.0,,,,,
20100125,0.0,,,,,
20100126,0.0,,,,,
20100127,0.0,,,,,
20100128,0.0,,,,,
20100129,0.0,,,,,
20100201,0.0,,,,,
20100202,0.0,,,,,
20100203,0.0,,,,,
20100204,0.0,,,,,
20100205,0.0,,,,,
20100208,0.0,,,,,
20100209,0.0,,,,,
20100210,0.0,,,,,
20100211,0.0,,,,,
20100212,0.0,,,,,
20100222,0.0,,,,,
20100223,0.0,,,,,
20100224,0.0,,,,,
20100225,0.0,,,,,
20100226,0.0,,,,,
20100301,0.0,,,,,
20100302,0.0,,,,,
20100303,0.0,,,,,
20100304,0.0,,,,,
20100305,0.0,,,,,
20100308,0.1942900918884096,,,,,
20100309,0.3525766536637654,,,,,
20100310,0.5074555546470648,,,,,
20100311,0.6376202028180114,,,,,
20100312,0.7623210810407977,,,,,
20100315,0.8445043163618065,,,,,
20100316,0.9121102819257414,,,,,
20100317,0.9608738793160558,,,,,
20100318,1.002414194319256,,,,,
20100319,1.038190167307363,,,,,
20100322,1.0731229944401095,,,,,
20100323,1.099106806722806,,,,,
20100324,1.126469541025704,,,,,
20100325,1.1494529273535816,,,,,
20100326,1.1559037057341703,,,,,
20100329,1.1638195744141557,,,,,
20100330,1.196022586886321,,,,,
20100331,1.2227744923426151,,,,,
20100401,1.2224512732873294,,,,,
20100402,1.2058369248092193,,,,,
20100406,1.2151033156404802,,,,,
20100407,1.2236205493984622,,,,,
20100408,1.2069903113656781,,,,,
20100409,1.2002094349726824,,,,,
20100412,1.1858145418201036,,,,,
20100413,1.2005147150911606,,,,,
20100414,1.2135836323631632,,,,,
20100415,1.2311972422109596,,,,,
20100416,1.2506472124793153,,,,,
20100419,1.2237645544431865,,,,,
